4	:invoke	:broadcast	22
4	:ok	:broadcast	22
0	:invoke	:broadcast	23
0	:ok	:broadcast	23
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23]
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23]
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17]
3	:invoke	:broadcast	24
3	:ok	:broadcast	24
4	:invoke	:broadcast	25
4	:ok	:broadcast	25
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24]
0	:invoke	:broadcast	26
0	:ok	:broadcast	26
1	:invoke	:broadcast	27
1	:ok	:broadcast	27
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26]
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27]
0	:invoke	:broadcast	28
0	:ok	:broadcast	28
0	:invoke	:broadcast	29
0	:ok	:broadcast	29
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29]
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27]
3	:invoke	:broadcast	30
3	:ok	:broadcast	30
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30]
0	:invoke	:broadcast	31
0	:ok	:broadcast	31
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31]
1	:invoke	:broadcast	32
1	:ok	:broadcast	32
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31]
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32]
0	:invoke	:broadcast	33
0	:ok	:broadcast	33
0	:invoke	:broadcast	34
0	:ok	:broadcast	34
1	:invoke	:broadcast	35
1	:ok	:broadcast	35
2	:invoke	:broadcast	36
2	:ok	:broadcast	36
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34]
4	:invoke	:broadcast	37
4	:ok	:broadcast	37
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35]
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37]
2	:invoke	:broadcast	38
2	:ok	:broadcast	38
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34 37]
4	:invoke	:broadcast	39
4	:ok	:broadcast	39
0	:invoke	:broadcast	40
0	:ok	:broadcast	40
0	:invoke	:broadcast	41
0	:ok	:broadcast	41
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41]
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38]
3	:invoke	:broadcast	42
3	:ok	:broadcast	42
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32 35 37 39 42]
0	:invoke	:broadcast	43
0	:ok	:broadcast	43
0	:invoke	:broadcast	44
0	:ok	:broadcast	44
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44]
2	:invoke	:broadcast	45
2	:ok	:broadcast	45
3	:invoke	:broadcast	46
3	:ok	:broadcast	46
4	:invoke	:broadcast	47
4	:ok	:broadcast	47
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46]
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44 45 47]
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45]
3	:invoke	:broadcast	48
3	:ok	:broadcast	48
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32 35 37 39 42 46 47 48]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48]
0	:invoke	:broadcast	49
0	:ok	:broadcast	49
1	:invoke	:broadcast	50
1	:ok	:broadcast	50
2	:invoke	:broadcast	51
2	:ok	:broadcast	51
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34 37 39 40 41 42 43 44 46 47 48 49]
4	:invoke	:broadcast	52
4	:ok	:broadcast	52
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50]
0	:invoke	:broadcast	53
0	:ok	:broadcast	53
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44 45 47 49 50 51 52 53]
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34 37 39 40 41 42 43 44 46 47 48 49 52 53]
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32 35 37 39 42 46 47 48 50 52]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53]
1	:invoke	:broadcast	54
1	:ok	:broadcast	54
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51 54]
3	:invoke	:broadcast	55
3	:ok	:broadcast	55
4	:invoke	:broadcast	56
4	:ok	:broadcast	56
0	:invoke	:broadcast	57
0	:ok	:broadcast	57
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57]
1	:invoke	:broadcast	58
1	:ok	:broadcast	58
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51 54 58]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34 37 39 40 41 42 43 44 46 47 48 49 52 53 55 56 57]
4	:invoke	:broadcast	59
0	:invoke	:broadcast	60
0	:ok	:broadcast	60
4	:ok	:broadcast	59
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60]
1	:invoke	:broadcast	61
1	:ok	:broadcast	61
2	:invoke	:broadcast	62
2	:ok	:broadcast	62
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34 37 39 40 41 42 43 44 46 47 48 49 52 53 55 56 57 60 59]
4	:invoke	:broadcast	63
4	:ok	:broadcast	63
0	:invoke	:broadcast	64
0	:ok	:broadcast	64
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60 61 64]
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44 45 47 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64]
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51 54 58 61 62]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34 37 39 40 41 42 43 44 46 47 48 49 52 53 55 56 57 60 59 63 64]
4	:invoke	:broadcast	65
4	:ok	:broadcast	65
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60 61 64]
0	:invoke	:broadcast	66
0	:ok	:broadcast	66
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44 45 47 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64 65 66]
2	:invoke	:broadcast	67
2	:ok	:broadcast	67
3	:invoke	:broadcast	68
3	:ok	:broadcast	68
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32 35 37 39 42 46 47 48 50 52 54 55 56 58 59 61 63 65 68]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60 61 64 66 68]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60 61 64 66 68]
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44 45 47 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64 65 66 67]
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51 54 58 61 62 67]
3	:invoke	:broadcast	69
3	:ok	:broadcast	69
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32 35 37 39 42 46 47 48 50 52 54 55 56 58 59 61 63 65 68 69]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60 61 64 66 68 69]
0	:invoke	:broadcast	70
0	:ok	:broadcast	70
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44 45 47 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64 65 66 67 70]
2	:invoke	:broadcast	71
2	:ok	:broadcast	71
3	:invoke	:broadcast	72
3	:ok	:broadcast	72
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32 35 37 39 42 46 47 48 50 52 54 55 56 58 59 61 63 65 68 69 72]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60 61 64 66 68 69 70 72]
0	:invoke	:read	nil
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60 61 64 66 68 69 70 72]
1	:invoke	:broadcast	73
1	:ok	:broadcast	73
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51 54 58 61 62 67 71 73]
3	:invoke	:read	nil
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34 37 39 40 41 42 43 44 46 47 48 49 52 53 55 56 57 60 59 63 64 65 66 68 69 70 72]
4	:invoke	:read	nil
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32 35 37 39 42 46 47 48 50 52 54 55 56 58 59 61 63 65 68 69 72 73]
0	:invoke	:broadcast	74
0	:ok	:broadcast	74
0	:invoke	:broadcast	75
0	:ok	:broadcast	75
1	:invoke	:broadcast	76
1	:ok	:broadcast	76
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51 54 58 61 62 67 71 73 76]
3	:invoke	:broadcast	77
3	:ok	:broadcast	77
4	:invoke	:broadcast	78
4	:ok	:broadcast	78
0	:invoke	:broadcast	79
0	:ok	:broadcast	79
0	:invoke	:broadcast	80
0	:ok	:broadcast	80
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44 45 47 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64 65 66 67 70 71 73 74 75 76 78 79 80]
2	:invoke	:read	nil
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51 54 58 61 62 67 71 73 76]
3	:invoke	:broadcast	81
3	:ok	:broadcast	81
4	:invoke	:broadcast	82
4	:ok	:broadcast	82
0	:invoke	:broadcast	83
0	:ok	:broadcast	83
0	:invoke	:broadcast	84
0	:ok	:broadcast	84
1	:invoke	:broadcast	85
1	:ok	:broadcast	85
0	:invoke	:read	nil
4	:invoke	:read	nil
2	:invoke	:read	nil
3	:invoke	:read	nil
1	:invoke	:read	nil
1	:ok	:read	[1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 20 21 22 23 25 26 27 28 29 31 32 33 34 35 36 37 38 39 40 41 43 44 45 47 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64 65 66 67 70 71 73 74 75 76 78 79 80 82 83 84 85]
0	:ok	:read	[0 2 4 6 8 10 12 13 14 15 16 17 18 19 21 23 24 26 27 28 29 30 31 32 33 34 35 40 41 42 43 44 46 48 49 50 53 54 55 57 58 60 61 64 66 68 69 70 72 73 74 75 76 77 79 80 81 83 84 85]
4	:ok	:read	[0 1 3 6 7 10 14 15 17 18 19 20 22 24 25 27 30 32 35 37 39 42 46 47 48 50 52 54 55 56 58 59 61 63 65 68 69 72 73 76 77 78 81 82 85]
2	:ok	:read	[5 9 10 11 14 17 27 32 35 36 38 45 50 51 54 58 61 62 67 71 73 76 85]
3	:ok	:read	[0 1 2 3 4 6 7 8 12 13 15 16 18 19 20 21 22 23 24 25 26 28 29 30 31 33 34 37 39 40 41 42 43 44 46 47 48 49 52 53 55 56 57 60 59 63 64 65 66 68 69 70 72 74 75 77 78 79 80 81 82 83 84]
